model,ESS,burnin_runtime,sample_runtime,Timer_HessianCalculation,Timer_LaplaceApproximation,Timer_Optimization,Timer_Overall,Timer_Uncollapse_Overall.Overall,sweep_param,sweep_value,total_iter,burnin_iter,percent_zero,lambda_MSE,percent_outside_95CI,random_seed
mongrel_eigen,4000,0,59.2623951435089,0.373624096,47.927714859,7.882729028,58.733758898,2.25654524,Q,75,4000,0,0.817333333333333,1.07012565631107,0.521379310344828,3
mongrel_eigen,4000,0,53.0219700336456,0.268559552,44.405247637,5.634957423,52.634133347,2.140268975,Q,100,4000,0,0.835,1.01751112164294,0.503103448275862,1
mongrel_eigen,4000,0,57.842883348465,0.302767162,49.414345577,4.242451209,57.382930989,3.220055958,Q,100,4000,0,0.854666666666667,1.09912410618698,0.451034482758621,2
mongrel_eigen,4000,0,63.079176902771,0.388381538,48.083243362,11.367202717,62.567200423,2.47574,Q,100,4000,0,0.852666666666667,1.09340263081669,0.478275862068965,3
mongrel_eigen,4000,0,260.928269863129,0.397046391,135.12894542,7.34801194,260.320373026,117.096837815,Q,250,4000,0,0.915333333333333,1.15625804339443,0.473931034482759,1
mongrel_eigen,4000,0,241.326806306839,0.382167889,51.463931328,4.462630435,240.759445715,184.196458305,Q,250,4000,0,0.905333333333333,1.08358772019384,0.514758620689655,2
mongrel_eigen,4000,0,243.522625923157,0.394265511,54.3158828,5.266759125,242.856485199,182.585243106,Q,250,4000,0,0.896666666666667,1.04713531146237,0.542620689655172,3
mongrel_eigen,4000,0,1374.07074141502,0.385476602,108.782434333,5.514502829,1373.576764886,1258.574022561,Q,500,4000,0,0.932666666666667,1.05158662307067,0.603379310344828,1
mongrel_eigen,4000,0,395.458791255951,0.397779593,52.456798797,5.284397805,394.897822172,336.457625787,Q,500,4000,0,0.937,1.04964605335185,0.622413793103448,2
mongrel_eigen,4000,0,394.569552659988,0.392828854,51.098005767,4.720602395,394.0214699,337.5251856,Q,500,4000,0,0.928666666666667,1.06457764654133,0.605448275862069,3
mongrel_cholesky,4000,0,7.24694466590881,0.35384777,5.130694329,0.756851806,6.969355224,0.486177686,Q,2,4000,0,0.00533333333333333,0.00331750175588166,0.0689655172413793,1
mongrel_cholesky,4000,0,7.24288296699524,0.405005988,5.238654481,0.531261363,6.951608034,0.491737542,Q,2,4000,0,0.0183333333333333,0.00281206917431234,0.0344827586206897,2
mongrel_cholesky,4000,0,7.54393577575684,0.399720917,5.358968188,0.578412905,7.184349381,0.499063685,Q,2,4000,0,0.00733333333333333,0.0038537455917336,0.0862068965517241,3
mongrel_cholesky,4000,0,7.69832968711853,0.391825029,5.343179037,0.746914498,7.347506171,0.524402702,Q,4,4000,0,0.061,0.00748848555281151,0.0862068965517241,1
mongrel_cholesky,4000,0,7.78871703147888,0.398131202,5.224243733,1.073498266,7.501592916,0.524816894,Q,4,4000,0,0.06,0.00530011725963487,0.129310344827586,2
mongrel_cholesky,4000,0,7.95548295974731,0.411748421,5.344810164,0.97246271,7.604716763,0.532147481,Q,4,4000,0,0.091,0.00577460051764622,0.0948275862068965,3
mongrel_cholesky,4000,0,9.36084294319153,0.411740983,5.362935789,2.220412073,8.996459354,0.651461066,Q,10,4000,0,0.309,0.0165028066923112,0.193103448275862,1
mongrel_cholesky,4000,0,8.83339881896973,0.396229482,5.347880277,1.746360721,8.478043274,0.646538413,Q,10,4000,0,0.286333333333333,0.017209078873376,0.203448275862069,2
mongrel_cholesky,4000,0,9.37063264846802,0.391058278,5.348387986,2.283381318,9.012965228,0.6470535,Q,10,4000,0,0.297333333333333,0.0213737868210116,0.224137931034483,3
mongrel_cholesky,4000,0,9.63070821762085,0.390773679,5.220398583,2.631920049,9.339782609,0.820659309,Q,20,4000,0,0.544666666666667,0.0917517215982036,0.368965517241379,1
mongrel_cholesky,4000,0,9.53394508361816,0.39157554,5.345389659,2.279349326,9.173329617,0.814270845,Q,20,4000,0,0.538666666666667,0.113743741696676,0.444827586206897,2
mongrel_cholesky,4000,0,9.39904642105103,0.401112155,5.344110586,2.136487004,9.039641952,0.814839065,Q,20,4000,0,0.503,0.0766163917991996,0.318965517241379,3
mongrel_cholesky,4000,0,11.5615601539612,0.40257126,5.226778871,3.517237846,11.057654401,1.629478023,Q,50,4000,0,0.761,0.67750729467339,0.553103448275862,1
mongrel_cholesky,4000,0,11.8349554538727,0.412993878,5.347956185,3.585465091,11.338634848,1.648567775,Q,50,4000,0,0.736333333333333,0.629429609812728,0.531724137931034,2
mongrel_cholesky,4000,0,15.2519767284393,0.413571688,5.23885527,7.170678576,14.743571364,1.634578508,Q,50,4000,0,0.735,0.673793064508073,0.51448275862069,3
mongrel_cholesky,4000,0,15.6734616756439,0.406804734,5.347375837,6.51505748,15.045599741,2.433585495,Q,75,4000,0,0.816333333333333,0.954731908174587,0.503908045977011,1
mongrel_cholesky,4000,0,14.590206861496,0.488037659,6.735522094,3.598753864,14.068525529,2.966418847,Q,75,4000,0,0.820333333333333,1.00037056354673,0.47816091954023,2
mongrel_cholesky,4000,0,16.3787679672241,0.404741566,5.347304305,7.195646002,15.742421426,2.449983623,Q,75,4000,0,0.817333333333333,1.06963686809835,0.520459770114942,3
mongrel_cholesky,4000,0,14.9168317317963,0.410196045,5.362538649,5.646964076,14.272037691,2.50142053,Q,100,4000,0,0.835,1.01724890776171,0.502413793103448,1
mongrel_cholesky,4000,0,14.7886490821838,0.31758739,5.796097838,4.657195417,14.203192565,3.17798081,Q,100,4000,0,0.854666666666667,1.09867135394748,0.452068965517241,2
mongrel_cholesky,4000,0,19.9077231884003,0.392406738,5.277351036,10.899192212,19.331535113,2.452253286,Q,100,4000,0,0.852666666666667,1.09331985759344,0.476896551724138,3
mongrel_cholesky,4000,0,30.691116809845,0.40026378,5.343796329,6.894597453,29.962089376,16.979474826,Q,250,4000,0,0.915333333333333,1.156327712315,0.472413793103448,1
mongrel_cholesky,4000,0,27.4161415100098,0.392351483,5.213532094,4.115280675,26.834362521,16.837303921,Q,250,4000,0,0.905333333333333,1.08363711707053,0.515172413793103,2
mongrel_cholesky,4000,0,35.7777705192566,0.39229104,5.336438591,4.898659676,35.099736272,24.13511863,Q,250,4000,0,0.896666666666667,1.04724428640468,0.541655172413793,3
mongrel_cholesky,4000,0,349.222763299942,0.395717045,5.339894794,5.140265481,348.734952353,337.515602015,Q,500,4000,0,0.932666666666667,1.05140437976695,0.60351724137931,1
mongrel_cholesky,4000,0,349.078048229218,0.410541402,5.224344376,4.966827124,348.632166911,337.74715339,Q,500,4000,0,0.937,1.04978849479815,0.621931034482759,2
mongrel_cholesky,4000,0,417.693737983704,0.398859079,5.286233389,4.481533626,417.167598679,406.686311185,Q,500,4000,0,0.928666666666667,1.06447810297403,0.607103448275862,3
conjugate_linear_model,2000,0,0.97795581817627,0,0,0,0,0,Q,2,2000,0,0.00533333333333333,0.00410367796197483,0.0517241379310345,1
conjugate_linear_model,2000,0,0.465186834335327,0,0,0,0,0,Q,2,2000,0,0.0183333333333333,0.00983849572714883,0.206896551724138,2
conjugate_linear_model,2000,0,0.530338525772095,0,0,0,0,0,Q,2,2000,0,0.00733333333333333,0.00617439988690876,0.137931034482759,3
conjugate_linear_model,2000,0,0.557053089141846,0,0,0,0,0,Q,4,2000,0,0.061,0.0238142595111948,0.344827586206897,1
conjugate_linear_model,2000,0,0.595934152603149,0,0,0,0,0,Q,4,2000,0,0.06,0.0281031838264562,0.293103448275862,2
conjugate_linear_model,2000,0,0.499108791351318,0,0,0,0,0,Q,4,2000,0,0.091,0.0575515754855122,0.482758620689655,3
conjugate_linear_model,2000,0,0.687106370925903,0,0,0,0,0,Q,10,2000,0,0.309,0.210365735947842,0.603448275862069,1
conjugate_linear_model,2000,0,0.644036293029785,0,0,0,0,0,Q,10,2000,0,0.286333333333333,0.174645469566361,0.610344827586207,2
conjugate_linear_model,2000,0,1.05773591995239,0,0,0,0,0,Q,10,2000,0,0.297333333333333,0.261978883812722,0.668965517241379,3
conjugate_linear_model,2000,0,0.652116775512695,0,0,0,0,0,Q,20,2000,0,0.544666666666667,0.520030582197074,0.706896551724138,1
conjugate_linear_model,2000,0,0.776401042938232,0,0,0,0,0,Q,20,2000,0,0.538666666666667,0.457966788224018,0.694827586206897,2
conjugate_linear_model,2000,0,0.675597190856934,0,0,0,0,0,Q,20,2000,0,0.503,0.433220085058059,0.655172413793103,3
conjugate_linear_model,2000,0,1.10767292976379,0,0,0,0,0,Q,50,2000,0,0.761,0.767243604965414,0.738620689655172,1
conjugate_linear_model,2000,0,1.23410797119141,0,0,0,0,0,Q,50,2000,0,0.736333333333333,0.691923115426609,0.691724137931034,2
conjugate_linear_model,2000,0,1.04367613792419,0,0,0,0,0,Q,50,2000,0,0.735,0.738398386213803,0.715862068965517,3
conjugate_linear_model,2000,0,1.0855278968811,0,0,0,0,0,Q,75,2000,0,0.816333333333333,0.845258123234115,0.735632183908046,1
conjugate_linear_model,2000,0,1.31202268600464,0,0,0,0,0,Q,75,2000,0,0.820333333333333,0.845836360622079,0.746666666666667,2
conjugate_linear_model,2000,0,0.993441581726074,0,0,0,0,0,Q,75,2000,0,0.817333333333333,0.842511190384372,0.738390804597701,3
conjugate_linear_model,2000,0,1.12878513336182,0,0,0,0,0,Q,100,2000,0,0.835,0.9097302151073,0.76,1
conjugate_linear_model,2000,0,1.61601901054382,0,0,0,0,0,Q,100,2000,0,0.854666666666667,0.962273299888784,0.767586206896552,2
conjugate_linear_model,2000,0,1.03718161582947,0,0,0,0,0,Q,100,2000,0,0.852666666666667,0.964780317550596,0.755862068965517,3
conjugate_linear_model,2000,0,36.4775054454803,0,0,0,0,0,Q,250,2000,0,0.915333333333333,1.0117667770542,0.810620689655172,1
conjugate_linear_model,2000,0,28.5219600200653,0,0,0,0,0,Q,250,2000,0,0.905333333333333,0.982226808324875,0.794896551724138,2
conjugate_linear_model,2000,0,99.7095685005188,0,0,0,0,0,Q,250,2000,0,0.896666666666667,0.971097060475878,0.789931034482759,3
conjugate_linear_model,2000,0,122.932554006577,0,0,0,0,0,Q,500,2000,0,0.932666666666667,0.997802111477964,0.819379310344828,1
conjugate_linear_model,2000,0,66.5084874629974,0,0,0,0,0,Q,500,2000,0,0.937,0.997346072412938,0.831655172413793,2
conjugate_linear_model,2000,0,88.1069331169128,0,0,0,0,0,Q,500,2000,0,0.928666666666667,1.01292224734988,0.818,3
