model,ESS,burnin_runtime,sample_runtime,N,D,Q,total_iter,burnin_iter,percent_zero,lambda_MSE,percent_outside_95CI,random_seed
stan_collapsed,155.687651343053,546.17,598.38,100,50,5,4000,2000,0.133,0.00768473560697725,0.0612244897959184,3
stan_collapsed,132.354697191507,1300.32,1521.7,100,75,5,4000,2000,0.2012,0.00982686870340072,0.0594594594594595,1
stan_collapsed,68.2394181402636,1345.27,1284.79,100,75,5,4000,2000,0.189333333333333,0.0102568503713646,0.137837837837838,2
stan_collapsed,61.1585612722332,1370.2,1146.79,100,75,5,4000,2000,0.1644,0.0142389649075111,0.235135135135135,3
stan_collapsed,103.324018815779,2423.5,1906.3,100,100,5,4000,2000,0.2258,0.0148498245868086,0.125252525252525,1
stan_collapsed,96.9179888576161,2407.02,2051.74,100,100,5,4000,2000,0.2108,0.00923026525215138,0.0686868686868687,2
stan_collapsed,84.4453982955464,2603.53,2230.77,100,100,5,4000,2000,0.19,0.0138785751796219,0.216161616161616,3
stan_collapsed,46.1876916967994,11056.5,10607.9,100,250,5,4000,2000,0.32712,0.0185372155838965,0.0947791164658635,1
stan_collapsed,44.6612045717971,12664.7,14421.1,100,250,5,4000,2000,0.33716,0.0186606971730457,0.120481927710843,2
stan_collapsed,43.5286840196863,10838.1,10694.2,100,250,5,4000,2000,0.30132,0.0160266398849287,0.127710843373494,3
stan_collapsed,10.6863335058869,32599,33410.9,100,500,5,4000,2000,0.42768,0.057214636996624,0.267334669338677,1
stan_collapsed,12.9625798295165,36494.7,37896.4,100,500,5,4000,2000,0.43942,0.0400303833097831,0.214829659318637,2
stan_collapsed,8.07323839523638,32336.2,33641,100,500,5,4000,2000,0.4043,0.0470577354821308,0.241683366733467,3
mongrel_eigen,2000,0,0.334949493408203,100,3,5,2000,0,0,0.00385077589288246,0.1,1
mongrel_eigen,2000,0,0.375603199005127,100,3,5,2000,0,0.01,0.0055606379738943,0,2
mongrel_eigen,2000,0,0.386079788208008,100,3,5,2000,0,0,0.00597793393157923,0,3
mongrel_eigen,2000,0,0.634184598922729,100,5,5,2000,0,0.008,0.00247492140075375,0,1
mongrel_eigen,2000,0,0.691906213760376,100,5,5,2000,0,0.022,0.00544657871413983,0.05,2
mongrel_eigen,2000,0,0.630947113037109,100,5,5,2000,0,0.02,0.00220790905224915,0,3
mongrel_eigen,2000,0,2.76769232749939,100,10,5,2000,0,0.023,0.00445327309133718,0,1
mongrel_eigen,2000,0,2.46689796447754,100,10,5,2000,0,0.031,0.00382390600365526,0.0666666666666667,2
mongrel_eigen,2000,0,2.66461491584778,100,10,5,2000,0,0.026,0.0038233197743817,0.0222222222222222,3
mongrel_eigen,2000,0,31.9596059322357,100,25,5,2000,0,0.1296,0.00999483458313236,0.158333333333333,1
mongrel_eigen,2000,0,33.6468508243561,100,25,5,2000,0,0.094,0.00680730562021734,0.125,2
mongrel_eigen,2000,0,36.2913820743561,100,25,5,2000,0,0.1116,0.00622310917419348,0.0916666666666667,3
mongrel_eigen,2000,0,301.60294675827,100,50,5,2000,0,0.1444,0.00963893192123701,0.13469387755102,1
mongrel_eigen,2000,0,281.355730772018,100,50,5,2000,0,0.1314,0.0080962880809377,0.171428571428571,2
mongrel_eigen,2000,0,280.106388568878,100,50,5,2000,0,0.133,0.0101175968605541,0.163265306122449,3
mongrel_eigen,2000,0,992.428163051605,100,75,5,2000,0,0.2012,0.0104675448258815,0.0972972972972973,1
mongrel_eigen,2000,0,792.831171274185,100,75,5,2000,0,0.189333333333333,0.012744513702438,0.208108108108108,2
mongrel_eigen,2000,0,950.50936961174,100,75,5,2000,0,0.1644,0.0192668294481104,0.42972972972973,3
mongrel_eigen,2000,0,2228.69498682022,100,100,5,2000,0,0.2258,0.0175894250323413,0.21010101010101,1
mongrel_eigen,2000,0,2190.17095208168,100,100,5,2000,0,0.2108,0.0102247703623001,0.109090909090909,2
mongrel_eigen,2000,0,2129.63922262192,100,100,5,2000,0,0.19,0.0165408619944694,0.319191919191919,3
mongrel_eigen,2000,0,36551.5149526596,100,250,5,2000,0,0.32712,0.0235620239825664,0.179919678714859,1
mongrel_eigen,2000,0,35076.9984226227,100,250,5,2000,0,0.33716,0.0205888115146995,0.14859437751004,2
mongrel_eigen,2000,0,37000.1126570702,100,250,5,2000,0,0.30132,0.0191179255034376,0.179116465863454,3
mongrel_cholesky,2000,0,0.277109146118164,100,3,5,2000,0,0,0.00388031956119653,0.1,1
mongrel_cholesky,2000,0,0.260637521743774,100,3,5,2000,0,0.01,0.00556803982763877,0.1,2
mongrel_cholesky,2000,0,0.325623989105225,100,3,5,2000,0,0,0.00597332471383621,0,3
mongrel_cholesky,2000,0,0.790469646453857,100,5,5,2000,0,0.008,0.00245819048432309,0,1
mongrel_cholesky,2000,0,0.431856870651245,100,5,5,2000,0,0.022,0.00540949450246042,0.05,2
mongrel_cholesky,2000,0,0.456290245056152,100,5,5,2000,0,0.02,0.00220212529215806,0,3
mongrel_cholesky,2000,0,1.47877264022827,100,10,5,2000,0,0.023,0.00444460048046451,0.0444444444444444,1
mongrel_cholesky,2000,0,1.28374338150024,100,10,5,2000,0,0.031,0.00382603783903703,0.0666666666666667,2
mongrel_cholesky,2000,0,1.59383487701416,100,10,5,2000,0,0.026,0.00381609916817201,0.0222222222222222,3
mongrel_cholesky,2000,0,4.81685352325439,100,25,5,2000,0,0.1296,0.00996769796254745,0.158333333333333,1
mongrel_cholesky,2000,0,3.80947279930115,100,25,5,2000,0,0.094,0.00684344123202253,0.133333333333333,2
mongrel_cholesky,2000,0,4.35709428787231,100,25,5,2000,0,0.1116,0.00617721693111936,0.0916666666666667,3
mongrel_cholesky,2000,0,17.1156234741211,100,50,5,2000,0,0.1444,0.00961904788636567,0.146938775510204,1
mongrel_cholesky,2000,0,15.9141683578491,100,50,5,2000,0,0.1314,0.008108389592199,0.183673469387755,2
mongrel_cholesky,2000,0,18.6271657943726,100,50,5,2000,0,0.133,0.00999421465568753,0.151020408163265,3
mongrel_cholesky,2000,0,39.2873423099518,100,75,5,2000,0,0.2012,0.0104770019525913,0.0945945945945946,1
mongrel_cholesky,2000,0,38.9997887611389,100,75,5,2000,0,0.189333333333333,0.0127586330596143,0.208108108108108,2
mongrel_cholesky,2000,0,38.3318462371826,100,75,5,2000,0,0.1644,0.0192700490937211,0.42972972972973,3
mongrel_cholesky,2000,0,76.6500494480133,100,100,5,2000,0,0.2258,0.0175399417951608,0.21010101010101,1
mongrel_cholesky,2000,0,85.1289405822754,100,100,5,2000,0,0.2108,0.0102325527643011,0.111111111111111,2
mongrel_cholesky,2000,0,88.061320066452,100,100,5,2000,0,0.19,0.0164334820278966,0.319191919191919,3
mongrel_cholesky,2000,0,1584.9738445282,100,250,5,2000,0,0.32712,0.0235128722427667,0.178313253012048,1
mongrel_cholesky,2000,0,936.612528562546,100,250,5,2000,0,0.33716,0.0205635656541682,0.144578313253012,2
mongrel_cholesky,2000,0,1141.1149699688,100,250,5,2000,0,0.30132,0.0190930455394536,0.175903614457831,3
