model,ESS,burnin_runtime,sample_runtime,N,D,Q,total_iter,burnin_iter,percent_zero,lambda_MSE,percent_outside_95CI,random_seed
mongrel_cholesky,2000,0,6.20449447631836,100,30,10,2000,0,0.286333333333333,0.017196749106387,0.210344827586207,2
mongrel_cholesky,2000,0,7.57523036003113,100,30,10,2000,0,0.297333333333333,0.0213484452998254,0.227586206896552,3
mongrel_cholesky,2000,0,7.20126533508301,100,30,20,2000,0,0.544666666666667,0.0917331951853521,0.368965517241379,1
mongrel_cholesky,2000,0,6.89483404159546,100,30,20,2000,0,0.538666666666667,0.113776410334045,0.441379310344828,2
mongrel_cholesky,2000,0,7.75054955482483,100,30,20,2000,0,0.503,0.0768347154702314,0.31551724137931,3
mongrel_cholesky,2000,0,8.81151437759399,100,30,50,2000,0,0.761,0.677668763578973,0.553103448275862,1
mongrel_cholesky,2000,0,9.80847191810608,100,30,50,2000,0,0.736333333333333,0.629933896698345,0.528965517241379,2
mongrel_cholesky,2000,0,16.1264626979828,100,30,50,2000,0,0.735,0.673917335709803,0.52,3
mongrel_cholesky,2000,0,12.4765794277191,100,30,75,2000,0,0.816333333333333,0.954848246504517,0.499310344827586,1
mongrel_cholesky,2000,0,8.40263938903809,100,30,75,2000,0,0.820333333333333,1.0009857338256,0.479540229885057,2
mongrel_cholesky,2000,0,15.2082574367523,100,30,75,2000,0,0.817333333333333,1.06853898253208,0.521379310344828,3
mongrel_cholesky,2000,0,11.5626947879791,100,30,100,2000,0,0.835,1.01783167838694,0.50551724137931,1
mongrel_cholesky,2000,0,9.39342164993286,100,30,100,2000,0,0.854666666666667,1.10055219211744,0.449310344827586,2
mongrel_cholesky,2000,0,19.8816821575165,100,30,100,2000,0,0.852666666666667,1.0930335510643,0.478965517241379,3
mongrel_cholesky,2000,0,15.7221610546112,100,30,250,2000,0,0.915333333333333,1.15673202902965,0.47351724137931,1
mongrel_cholesky,2000,0,14.0166237354279,100,30,250,2000,0,0.905333333333333,1.08308829266478,0.51751724137931,2
mongrel_cholesky,2000,0,24.2967877388,100,30,250,2000,0,0.896666666666667,1.04763938991204,0.541931034482759,3
mongrel_cholesky,2000,0,19.786465883255,100,30,500,2000,0,0.932666666666667,1.05132450223433,0.60448275862069,1
mongrel_cholesky,2000,0,21.0174336433411,100,30,500,2000,0,0.937,1.04961868497377,0.620758620689655,2
mongrel_cholesky,2000,0,25.6715486049652,100,30,500,2000,0,0.928666666666667,1.06462602185574,0.605793103448276,3
